Timestamp(ms),Current(uA)
47764.87,20373.900
47764.88,20709.605
47764.89,23256.961
47764.9,27799.227
47764.91,33300.762
47764.92,38059.160
47764.93,41266.301
47764.94,41612.574
47764.95,39882.941
47764.96,36829.602
47764.97,33398.539
47764.98,29984.719
47764.99,27411.439
47765,25910.896
47765.01,25186.039
47765.02,26201.059
47765.03,28381.328
47765.04,31299.436
47765.05,34230.211
47765.06,36485.719
47765.07,37468.695
47765.08,37173.656
47765.09,35651.297
47765.1,33447.434
47765.11,31445.674
47765.12,29206.838
47765.13,27653.779
47765.14,27217.631
47765.15,27896.207
47765.16,29595.666
47765.17,31835.797
47765.18,33838.711
47765.19,35062.902
47765.2,35896.609
47765.21,35504.148
47765.22,34328.121
47765.23,32763.240
47765.24,31250.697
47765.25,29498.439
47765.26,28478.395
47765.27,28381.328
47765.28,29255.430
47765.29,30520.035
47765.3,32030.943
47765.31,33496.332
47765.32,34328.121
47765.33,34719.906
47765.34,34572.961
47765.35,33545.230
47765.36,32567.883
47765.37,31201.961
47765.38,30179.330
47765.39,29401.225
47765.4,29352.623
47765.41,30033.367
47765.42,31104.502
47765.43,32177.338
47765.44,33398.539
47765.45,33936.563
47765.46,34181.262
47765.47,33594.137
47765.48,33007.516
47765.49,32030.943
47765.5,31007.055
47765.51,30130.672
47765.52,29838.799
47765.53,30179.330
47765.54,30666.104
47765.55,31543.184
47765.56,32470.227
47765.57,33203.000
47765.58,33691.953
47765.59,33594.137
47765.6,33398.539
47765.61,32763.240
47765.62,32128.537
47765.63,31494.428
47765.64,30666.104
47765.65,30520.035
47765.66,30666.104
47765.67,30812.205
47765.68,31201.961
47765.69,32128.537
47765.7,32812.090
47765.71,33398.539
47765.72,33056.383
47765.73,33154.125
47765.74,32665.555
47765.75,32030.943
47765.76,31348.178
47765.77,31884.578
47765.78,32763.240
47765.79,33594.137
47765.8,33740.871
47765.81,33545.230
47765.82,33496.332
47765.83,33056.383
47765.84,32372.584
47765.85,31689.475
47765.86,30958.338
47765.87,30666.104
47765.88,30617.410
47765.89,30812.205
47765.9,31348.178
47765.91,32079.738
47765.92,32812.090
47765.93,33105.250
47765.94,33203.000
47765.95,33007.516
47765.96,32470.227
47765.97,31884.578
47765.98,31396.924
47765.99,30958.338
47766,30860.912
47766.01,31007.055
47766.02,31348.178
47766.03,31884.578
47766.04,32421.402
47766.05,32665.555
47766.06,32958.652
47766.07,32860.941
47766.08,32519.053
47766.09,31787.020
47766.1,31396.924
47766.11,31250.697
47766.12,31201.961
47766.13,31104.502
47766.14,31543.184
47766.15,31835.797
47766.16,32274.953
47766.17,32763.240
47766.18,32714.396
47766.19,32812.090
47766.2,32421.402
47766.21,32177.338
47766.22,32030.943
47766.23,31396.924
47766.24,31445.674
47766.25,31396.924
47766.26,31348.178
47766.27,31640.707
47766.28,31933.363
47766.29,31884.578
47766.3,32226.145
47766.31,32372.584
47766.32,32421.402
47766.33,32177.338
47766.34,32177.338
47766.35,32030.943
47766.36,31835.797
47766.37,31591.943
47766.38,31738.244
47766.39,31543.184
47766.4,31689.475
47766.41,32030.943
47766.42,31933.363
47766.43,32226.145
47766.44,32079.738
47766.45,32274.953
47766.46,32226.145
47766.47,31787.020
47766.48,31884.578
47766.49,31884.578
47766.5,31787.020
47766.51,31835.797
47766.52,31738.244
47766.53,31787.020
47766.54,31787.020
47766.55,32079.738
47766.56,32323.768
47766.57,32372.584
47766.58,32177.338
47766.59,32030.943
47766.6,31835.797
47766.61,31835.797
47766.62,31591.943
47766.63,31591.943
47766.64,31445.674
47766.65,31689.475
47766.66,32226.145
47766.67,32274.953
47766.68,32128.537
47766.69,32128.537
47766.7,32079.738
47766.71,32030.943
47766.72,31787.020
47766.73,31591.943
47766.74,31640.707
47766.75,31689.475
47766.76,31689.475
47766.77,33007.516
47766.78,34132.316
47766.79,34719.906
47766.8,34719.906
47766.81,34181.262
47766.82,33203.000
47766.83,32030.943
47766.84,30860.912
47766.85,30130.672
47766.86,30082.018
47766.87,30471.352
47766.88,31201.961
47766.89,32177.338
47766.9,32763.240
47766.91,33398.539
47766.92,33545.230
47766.93,33154.125
47766.94,32665.555
47766.95,32128.537
47766.96,31543.184
47766.97,31007.055
47766.98,30714.801
47766.99,30714.801
47767,31007.055
47767.01,31689.475
47767.02,32177.338
47767.03,32763.240
47767.04,33056.383
47767.05,32958.652
47767.06,32860.941
47767.07,32323.768
47767.08,31835.797
47767.09,31201.961
47767.1,30958.338
47767.11,30812.205
47767.12,31007.055
47767.13,31396.924
47767.14,31884.578
47767.15,32323.768
47767.16,32665.555
47767.17,32860.941
47767.18,32763.240
47767.19,32470.227
47767.2,31982.150
47767.21,31299.436
47767.22,31055.777
47767.23,30812.205
47767.24,30958.338
47767.25,31396.924
47767.26,31933.363
47767.27,32323.768
47767.28,32567.883
47767.29,33007.516
47767.3,32860.941
47767.31,32812.090
47767.32,32177.338
47767.33,31591.943
47767.34,31104.502
47767.35,31055.777
47767.36,30909.623
47767.37,31299.436
47767.38,31543.184
47767.39,31884.578
47767.4,32372.584
47767.41,32763.240
47767.42,32812.090
47767.43,32714.396
47767.44,32274.953
47767.45,32128.537
47767.46,31591.943
47767.47,31250.697
47767.48,31007.055
47767.49,31153.230
47767.5,31396.924
47767.51,31738.244
47767.52,32226.145
47767.53,32567.883
47767.54,32812.090
47767.55,32567.883
47767.56,32763.240
47767.57,32421.402
47767.58,32128.537
47767.59,31543.184
47767.6,31445.674
47767.61,31250.697
47767.62,31299.436
47767.63,31201.961
47767.64,31591.943
47767.65,32128.537
47767.66,32421.402
47767.67,32665.555
47767.68,32763.240
47767.69,32665.555
47767.7,32274.953
47767.71,32030.943
47767.72,31494.428
47767.73,31445.674
47767.74,31007.055
47767.75,31201.961
47767.76,31396.924
47767.77,32567.883
47767.78,36387.500
47767.79,41662.055
47767.8,45035.047
47767.81,44985.328
47767.82,42157.063
47767.83,36977.031
47767.84,31787.020
47767.85,26927.023
47767.86,23208.807
47767.87,22342.621
47767.88,23931.498
47767.89,27169.188
47767.9,31201.961
47767.91,35357.035
47767.92,38305.336
47767.93,39488.203
47767.94,38699.398
47767.95,36731.332
47767.96,33691.953
47767.97,30958.338
47767.98,28721.121
47767.99,26927.023
47768,26152.689
47768.01,26975.449
47768.02,28963.936
47768.03,31445.674
47768.04,33691.953
47768.05,35749.410
47768.06,36583.953
47768.07,36534.836
47768.08,35209.953
47768.09,33545.230
47768.1,31396.924
47768.11,29887.436
47768.12,28187.238
47768.13,27944.703
47768.14,28332.799
47768.15,29644.285
47768.16,31543.184
47768.17,33300.762
47768.18,34523.988
47768.19,35209.953
47768.2,35160.934
47768.21,34328.121
47768.22,32909.797
47768.23,31689.475
47768.24,30422.674
47768.25,29206.838
47768.26,29109.668
47768.27,29449.830
47768.28,30666.104
47768.29,31738.244
47768.3,33056.383
47768.31,33985.496
47768.32,34475.016
47768.33,34279.164
47768.34,33643.043
47768.35,32519.053
47768.36,31396.924
47768.37,30276.656
47768.38,29595.666
47768.39,29741.535
47768.4,30082.018
47768.41,31299.436
47768.42,32421.402
47768.43,33349.648
47768.44,33691.953
47768.45,33985.496
47768.46,33643.043
47768.47,33007.516
47768.48,31787.020
47768.49,31153.230
47768.5,30276.656
47768.51,29887.436
47768.52,30227.992
47768.53,31007.055
47768.54,31787.020
47768.55,32519.053
47768.56,33056.383
47768.57,33545.230
47768.58,33349.648
47768.59,32763.240
47768.6,32079.738
47768.61,31299.436
47768.62,30617.410
47768.63,30373.998
47768.64,30422.674
47768.65,31007.055
47768.66,31640.707
47768.67,32274.953
47768.68,32665.555
47768.69,33203.000
47768.7,33203.000
47768.71,33007.516
47768.72,32372.584
47768.73,31933.363
47768.74,31348.178
47768.75,31055.777
47768.76,30958.338
47768.77,32030.943
47768.78,33496.332
47768.79,34621.938
47768.8,35160.934
47768.81,34915.883
47768.82,34083.371
47768.83,32470.227
47768.84,31543.184
47768.85,30227.992
47768.86,29595.666
47768.87,29352.623
47768.88,30227.992
47768.89,31250.697
47768.9,32714.396
47768.91,33936.563
47768.92,34719.906
47768.93,34670.922
47768.94,33936.563
47768.95,32714.396
47768.96,31348.178
47768.97,30276.656
47768.98,29401.225
47768.99,29255.430
47769,30033.367
47769.01,30958.338
47769.02,32177.338
47769.03,33398.539
47769.04,33838.711
47769.05,34132.316
47769.06,33740.871
47769.07,33203.000
47769.08,32177.338
47769.09,31348.178
47769.1,30325.326
47769.11,29887.436
47769.12,30130.672
47769.13,30520.035
47769.14,31543.184
47769.15,32372.584
47769.16,33203.000
47769.17,33594.137
47769.18,33300.762
47769.19,33154.125
47769.2,32519.053
47769.21,31591.943
47769.22,30958.338
47769.23,30520.035
47769.24,30422.674
47769.25,30617.410
47769.26,31201.961
47769.27,31982.150
47769.28,32567.883
47769.29,33105.250
47769.3,33398.539
47769.31,33203.000
47769.32,32616.717
47769.33,32177.338
47769.34,31689.475
47769.35,31250.697
47769.36,31055.777
47769.37,30958.338
47769.38,31153.230
47769.39,31299.436
47769.4,32030.943
47769.41,32470.227
47769.42,33007.516
47769.43,33056.383
47769.44,32958.652
47769.45,32421.402
47769.46,32030.943
47769.47,31835.797
47769.48,31153.230
47769.49,30909.623
47769.5,30909.623
47769.51,31153.230
47769.52,31640.707
47769.53,32128.537
47769.54,32470.227
47769.55,32616.717
47769.56,32665.555
47769.57,32616.717
47769.58,32030.943
47769.59,31738.244
47769.6,31689.475
47769.61,31201.961
47769.62,31348.178
47769.63,31250.697
47769.64,31445.674
47769.65,31835.797
47769.66,32079.738
47769.67,32470.227
47769.68,32763.240
47769.69,32519.053
47769.7,32519.053
47769.71,32177.338
47769.72,31640.707
47769.73,31348.178
47769.74,31494.428
47769.75,31250.697
47769.76,31445.674
47769.77,32714.396
47769.78,34034.434
47769.79,34915.883
47769.8,34866.883
47769.81,34279.164
47769.82,33251.879
47769.83,32128.537
47769.84,30812.205
47769.85,29790.164
47769.86,29498.439
47769.87,29547.051
47769.88,30325.326
47769.89,31494.428
47769.9,32616.717
47769.91,33643.043
47769.92,34181.262
47769.93,34279.164
47769.94,33985.496
47769.95,33105.250
47769.96,32421.402
47769.97,31396.924
47769.98,30520.035
47769.99,29936.076
47770,30033.367
47770.01,30422.674
47770.02,31250.697
47770.03,32079.738
47770.04,32958.652
47770.05,33447.434
47770.06,33447.434
47770.07,33251.879
47770.08,32763.240
47770.09,31884.578
47770.1,31153.230
47770.11,30568.721
47770.12,30325.326
47770.13,30422.674
47770.14,31250.697
47770.15,31835.797
47770.16,32616.717
47770.17,33007.516
47770.18,33398.539
47770.19,33203.000
47770.2,32567.883
47770.21,32030.943
47770.22,31494.428
47770.23,30909.623
47770.24,30422.674
47770.25,30617.410
47770.26,31104.502
47770.27,31738.244
47770.28,31982.150
47770.29,32812.090
47770.3,33007.516
47770.31,33105.250
47770.32,32763.240
47770.33,32177.338
47770.34,32030.943
47770.35,31543.184
47770.36,31153.230
47770.37,30763.502
47770.38,30860.912
47770.39,31007.055
47770.4,31689.475
47770.41,32177.338
47770.42,32616.717
47770.43,32763.240
47770.44,32958.652
47770.45,32860.941
47770.46,32519.053
47770.47,31884.578
47770.48,31396.924
47770.49,31055.777
47770.5,30958.338
47770.51,31104.502
47770.52,31543.184
47770.53,31884.578
47770.54,32372.584
47770.55,32567.883
47770.56,32714.396
47770.57,32616.717
47770.58,32421.402
47770.59,32079.738
47770.6,31835.797
47770.61,31396.924
47770.62,31201.961
47770.63,31250.697
47770.64,31299.436
47770.65,31543.184
47770.66,31787.020
47770.67,32128.537
47770.68,32470.227
47770.69,32421.402
47770.7,32274.953
47770.71,32372.584
47770.72,31982.150
47770.73,31933.363
47770.74,31494.428
47770.75,31445.674
47770.76,31348.178
47770.77,32470.227
47770.78,33985.496
47770.79,34768.895
47770.8,34964.887
47770.81,34426.047
47770.82,33300.762
47770.83,32079.738
47770.84,30617.410
47770.85,29790.164
47770.86,29449.830
47770.87,29595.666
47770.88,30422.674
47770.89,31640.707
47770.9,32812.090
47770.91,33691.953
47770.92,34181.262
47770.93,33936.563
47770.94,33496.332
47770.95,32763.240
47770.96,31933.363
47770.97,31201.961
47770.98,30568.721
47770.99,30617.410
47771,30666.104
47771.01,31153.230
47771.02,31738.244
47771.03,32470.227
47771.04,32909.797
47771.05,33154.125
47771.06,32958.652
47771.07,32665.555
47771.08,32226.145
47771.09,31543.184
47771.1,31201.961
47771.11,30812.205
47771.12,30763.502
47771.13,30812.205
47771.14,31445.674
47771.15,31982.150
47771.16,32372.584
47771.17,32665.555
47771.18,32909.797
47771.19,32665.555
47771.2,32519.053
47771.21,32128.537
47771.22,31591.943
47771.23,31299.436
47771.24,30909.623
47771.25,30958.338
47771.26,31250.697
47771.27,31445.674
47771.28,31982.150
47771.29,32372.584
47771.3,32714.396
47771.31,32812.090
47771.32,32665.555
47771.33,32274.953
47771.34,31787.020
47771.35,31494.428
47771.36,31055.777
47771.37,31007.055
47771.38,31153.230
47771.39,31445.674
47771.4,31787.020
47771.41,32030.943
47771.42,32519.053
47771.43,32665.555
47771.44,32519.053
47771.45,32470.227
47771.46,32274.953
47771.47,31884.578
47771.48,31543.184
47771.49,31299.436
47771.5,31201.961
47771.51,31543.184
47771.52,31396.924
47771.53,31884.578
47771.54,31884.578
47771.55,32323.768
47771.56,32421.402
47771.57,32714.396
47771.58,32519.053
47771.59,32177.338
47771.6,31835.797
47771.61,31543.184
47771.62,31201.961
47771.63,31299.436
47771.64,31250.697
47771.65,31591.943
47771.66,32177.338
47771.67,32226.145
47771.68,32567.883
47771.69,32714.396
47771.7,32616.717
47771.71,32177.338
47771.72,32128.537
47771.73,31689.475
47771.74,31738.244
47771.75,31543.184
47771.76,31543.184
47771.77,32665.555
47771.78,34181.262
47771.79,34719.906
47771.8,35013.891
47771.81,34377.082
47771.82,33056.383
47771.83,31591.943
47771.84,30276.656
47771.85,29255.430
47771.86,29061.086
47771.87,29595.666
47771.88,30373.998
47771.89,31591.943
47771.9,33154.125
47771.91,33838.711
47771.92,34083.371
47771.93,33936.563
47771.94,33154.125
47771.95,32372.584
47771.96,31396.924
47771.97,30325.326
47771.98,30179.330
47771.99,30422.674
47772,31007.055
47772.01,31884.578
47772.02,32567.883
47772.03,33300.762
47772.04,33398.539
47772.05,33349.648
47772.06,32958.652
47772.07,32226.145
47772.08,31299.436
47772.09,30617.410
47772.1,30471.352
47772.11,30373.998
47772.12,30812.205
47772.13,31299.436
47772.14,31835.797
47772.15,32470.227
47772.16,32909.797
47772.17,33203.000
47772.18,33105.250
47772.19,32714.396
47772.2,32226.145
47772.21,31787.020
47772.22,31445.674
47772.23,30812.205
47772.24,30812.205
47772.25,31104.502
47772.26,31494.428
47772.27,31787.020
47772.28,32323.768
47772.29,32567.883
47772.3,32763.240
47772.31,32763.240
47772.32,32519.053
47772.33,32372.584
47772.34,31884.578
47772.35,31738.244
47772.36,31201.961
47772.37,31153.230
47772.38,31055.777
47772.39,31201.961
47772.4,31835.797
47772.41,31933.363
47772.42,32421.402
47772.43,32567.883
47772.44,32763.240
47772.45,32372.584
47772.46,32323.768
47772.47,31933.363
47772.48,31640.707
47772.49,31348.178
47772.5,31201.961
47772.51,31250.697
47772.52,31640.707
47772.53,31787.020
47772.54,32177.338
47772.55,32470.227
47772.56,32714.396
47772.57,32763.240
47772.58,32665.555
47772.59,32372.584
47772.6,32079.738
47772.61,31640.707
47772.62,31250.697
47772.63,31153.230
47772.64,31201.961
47772.65,31396.924
47772.66,31835.797
47772.67,32177.338
47772.68,32616.717
47772.69,32567.883
47772.7,32470.227
47772.71,32470.227
47772.72,32226.145
47772.73,31689.475
47772.74,31201.961
47772.75,31055.777
47772.76,31055.777
47772.77,32372.584
47772.78,33789.789
47772.79,34572.961
47772.8,35013.891
47772.81,34621.938
47772.82,33643.043
47772.83,32372.584
47772.84,30958.338
47772.85,29790.164
47772.86,29158.252
47772.87,29206.838
47772.88,30227.992
47772.89,31250.697
47772.9,32372.584
47772.91,33594.137
47772.92,34230.211
47772.93,34230.211
47772.94,33691.953
47772.95,33056.383
47772.96,31689.475
47772.97,30812.205
47772.98,29984.719
47772.99,29644.285
47773,29936.076
47773.01,30714.801
47773.02,31787.020
47773.03,33007.516
47773.04,33887.637
47773.05,34132.316
47773.06,33887.637
47773.07,33496.332
47773.08,32421.402
47773.09,31396.924
47773.1,30520.035
47773.11,29936.076
47773.12,29887.436
47773.13,30227.992
47773.14,31007.055
47773.15,31982.150
47773.16,32665.555
47773.17,33398.539
47773.18,33691.953
47773.19,33398.539
47773.2,32763.240
47773.21,32177.338
47773.22,31543.184
47773.23,30958.338
47773.24,30520.035
47773.25,30373.998
47773.26,30666.104
47773.27,31250.697
47773.28,31933.363
47773.29,32421.402
47773.3,32860.941
47773.31,32958.652
47773.32,33007.516
47773.33,32714.396
47773.34,32274.953
47773.35,31787.020
47773.36,31299.436
47773.37,31007.055
47773.38,31055.777
47773.39,31250.697
47773.4,31153.230
47773.41,31640.707
47773.42,31982.150
47773.43,32372.584
47773.44,32665.555
47773.45,32567.883
47773.46,32616.717
47773.47,32274.953
47773.48,31835.797
47773.49,31543.184
47773.5,31445.674
47773.51,31445.674
47773.52,31250.697
47773.53,31396.924
47773.54,31640.707
47773.55,32274.953
47773.56,32421.402
47773.57,32665.555
47773.58,32763.240
47773.59,32421.402
47773.6,32128.537
47773.61,31884.578
47773.62,31543.184
47773.63,31348.178
47773.64,31201.961
47773.65,31494.428
47773.66,31591.943
47773.67,31884.578
47773.68,32177.338
47773.69,32372.584
47773.7,32519.053
47773.71,32421.402
47773.72,32323.768
47773.73,32079.738
47773.74,31835.797
47773.75,31445.674
47773.76,31201.961
47773.77,32177.338
47773.78,33594.137
47773.79,34328.121
47773.8,34475.016
47773.81,34181.262
47773.82,33447.434
47773.83,32421.402
47773.84,31299.436
47773.85,30227.992
47773.86,29741.535
47773.87,29838.799
47773.88,30276.656
47773.89,31445.674
47773.9,32323.768
47773.91,33251.879
47773.92,33594.137
47773.93,33789.789
47773.94,33496.332
47773.95,33007.516
47773.96,31933.363
47773.97,31007.055
47773.98,30568.721
47773.99,30130.672
47774,30179.330
47774.01,30860.912
47774.02,31640.707
47774.03,32323.768
47774.04,33203.000
47774.05,33740.871
47774.06,33740.871
47774.07,33349.648
47774.08,32665.555
47774.09,32226.145
47774.1,31543.184
47774.11,30714.801
47774.12,30422.674
47774.13,30471.352
47774.14,30860.912
47774.15,31835.797
47774.16,32323.768
47774.17,32909.797
47774.18,33056.383
47774.19,33251.879
47774.2,32958.652
47774.21,32421.402
47774.22,31738.244
47774.23,31153.230
47774.24,30812.205
47774.25,30666.104
47774.26,30812.205
47774.27,31445.674
47774.28,31835.797
47774.29,32177.338
47774.3,32519.053
47774.31,32616.717
47774.32,32665.555
47774.33,32421.402
47774.34,32128.537
47774.35,31884.578
47774.36,31689.475
47774.37,31348.178
47774.38,31201.961
47774.39,31445.674
47774.4,31494.428
47774.41,31982.150
47774.42,32274.953
47774.43,32519.053
47774.44,32714.396
47774.45,32567.883
47774.46,32274.953
47774.47,31835.797
47774.48,31689.475
47774.49,31640.707
47774.5,31348.178
47774.51,31396.924
47774.52,31591.943
47774.53,31787.020
47774.54,32030.943
47774.55,32323.768
47774.56,32372.584
47774.57,31982.150
47774.58,32079.738
47774.59,32030.943
47774.6,31787.020
47774.61,31689.475
47774.62,31738.244
47774.63,31689.475
47774.64,31689.475
47774.65,31689.475
47774.66,31982.150
47774.67,31933.363
47774.68,31933.363
47774.69,32030.943
47774.7,32079.738
47774.71,32128.537
47774.72,32226.145
47774.73,31787.020
47774.74,31835.797
47774.75,31835.797
47774.76,31787.020
47774.77,32567.883
47774.78,33887.637
47774.79,34621.938
47774.8,34621.938
47774.81,34083.371
47774.82,33105.250
47774.83,31787.020
47774.84,30714.801
47774.85,30033.367
47774.86,29498.439
47774.87,30179.330
47774.88,30568.721
47774.89,31787.020
47774.9,32665.555
47774.91,33203.000
47774.92,33643.043
47774.93,33398.539
47774.94,33251.879
47774.95,32470.227
47774.96,31494.428
47774.97,30909.623
47774.98,30471.352
47774.99,30471.352
47775,30617.410
47775.01,31153.230
47775.02,31787.020
47775.03,32519.053
47775.04,33056.383
47775.05,33154.125
47775.06,33349.648
47775.07,33154.125
47775.08,32909.797
47775.09,32226.145
47775.1,31738.244
47775.11,31055.777
47775.12,30763.502
47775.13,30568.721
47775.14,30958.338
47775.15,31591.943
47775.16,32226.145
47775.17,32616.717
47775.18,32958.652
47775.19,32812.090
47775.2,32567.883
47775.21,32177.338
47775.22,31738.244
47775.23,31396.924
47775.24,30860.912
47775.25,30958.338
47775.26,31250.697
47775.27,31591.943
47775.28,31933.363
47775.29,32372.584
47775.3,32567.883
47775.31,32714.396
47775.32,32616.717
47775.33,32372.584
47775.34,31933.363
47775.35,31445.674
47775.36,31299.436
47775.37,31104.502
47775.38,31250.697
47775.39,31445.674
47775.4,31640.707
47775.41,32226.145
47775.42,32372.584
47775.43,32616.717
47775.44,32421.402
47775.45,32274.953
47775.46,32079.738
47775.47,31738.244
47775.48,31640.707
47775.49,31591.943
47775.5,31494.428
47775.51,31543.184
47775.52,31640.707
47775.53,31787.020
47775.54,32030.943
47775.55,32323.768
47775.56,32226.145
47775.57,32128.537
47775.58,31884.578
47775.59,31738.244
47775.6,31640.707
47775.61,31543.184
47775.62,31543.184
47775.63,31835.797
47775.64,31933.363
47775.65,32128.537
47775.66,32177.338
47775.67,32177.338
47775.68,32226.145
47775.69,32177.338
47775.7,31982.150
47775.71,32030.943
47775.72,31787.020
47775.73,31689.475
47775.74,32030.943
47775.75,31640.707
47775.76,31884.578
47775.77,32763.240
47775.78,34230.211
47775.79,34817.887
47775.8,35013.891
47775.81,34328.121
47775.82,33447.434
47775.83,32128.537
47775.84,30666.104
47775.85,29692.908
47775.86,29255.430
47775.87,29692.908
47775.88,30860.912
47775.89,31884.578
47775.9,32958.652
47775.91,33789.789
47775.92,33887.637
47775.93,33496.332
47775.94,32958.652
47775.95,32177.338
47775.96,31250.697
47775.97,30130.672
47775.98,30033.367
47775.99,30227.992
47776,30958.338
47776.01,31591.943
47776.02,32421.402
47776.03,33105.250
47776.04,33349.648
47776.05,33349.648
47776.06,33056.383
47776.07,32519.053
47776.08,31787.020
47776.09,31250.697
47776.1,31201.961
47776.11,31348.178
47776.12,31104.502
47776.13,31591.943
47776.14,31982.150
47776.15,32421.402
47776.16,32372.584
47776.17,32567.883
47776.18,32519.053
47776.19,32079.738
47776.2,31933.363
47776.21,31884.578
47776.22,31396.924
47776.23,31445.674
47776.24,31201.961
47776.25,31494.428
47776.26,31591.943
47776.27,31787.020
47776.28,31787.020
47776.29,32372.584
47776.3,32274.953
47776.31,31982.150
47776.32,31884.578
47776.33,31982.150
47776.34,31982.150
47776.35,31689.475
47776.36,31543.184
47776.37,31591.943
47776.38,31835.797
47776.39,31787.020
47776.4,31933.363
47776.41,31982.150
47776.42,32079.738
47776.43,32079.738
47776.44,32030.943
47776.45,31787.020
47776.46,31787.020
47776.47,31689.475
47776.48,31933.363
47776.49,31982.150
47776.5,31884.578
47776.51,32079.738
47776.52,32128.537
47776.53,32079.738
47776.54,32030.943
47776.55,32030.943
47776.56,32128.537
47776.57,32128.537
47776.58,31884.578
47776.59,32079.738
47776.6,31982.150
47776.61,32030.943
47776.62,31689.475
47776.63,31591.943
47776.64,31640.707
47776.65,31835.797
47776.66,32079.738
47776.67,32128.537
47776.68,31982.150
47776.69,32323.768
47776.7,31835.797
47776.71,31787.020
47776.72,31787.020
47776.73,31689.475
47776.74,31543.184
47776.75,31933.363
47776.76,31933.363
47776.77,33203.000
47776.78,34279.164
47776.79,34915.883
47776.8,34719.906
47776.81,34034.434
47776.82,32860.941
47776.83,31835.797
47776.84,30666.104
47776.85,29741.535
47776.86,29449.830
47776.87,29838.799
47776.88,30666.104
47776.89,31835.797
47776.9,32909.797
47776.91,33643.043
47776.92,34083.371
47776.93,33887.637
47776.94,33251.879
47776.95,32372.584
47776.96,31445.674
47776.97,30276.656
47776.98,29838.799
47776.99,29887.436
47777,30373.998
47777.01,31104.502
47777.02,32177.338
47777.03,33056.383
47777.04,33740.871
47777.05,33789.789
47777.06,33594.137
47777.07,32860.941
47777.08,31982.150
47777.09,31348.178
47777.1,30763.502
47777.11,30471.352
47777.12,30812.205
47777.13,31250.697
47777.14,32128.537
47777.15,32763.240
47777.16,33203.000
47777.17,33447.434
47777.18,33056.383
47777.19,32616.717
47777.2,31738.244
47777.21,31201.961
47777.22,30568.721
47777.23,30325.326
47777.24,30617.410
47777.25,31201.961
47777.26,31982.150
47777.27,32616.717
47777.28,32812.090
47777.29,32860.941
47777.3,32763.240
47777.31,32567.883
47777.32,32372.584
47777.33,31591.943
47777.34,31348.178
47777.35,30958.338
47777.36,30714.801
47777.37,30909.623
47777.38,31299.436
47777.39,31982.150
47777.4,32323.768
47777.41,32763.240
47777.42,32860.941
47777.43,32714.396
47777.44,32616.717
47777.45,32030.943
47777.46,31787.020
47777.47,31396.924
47777.48,31055.777
47777.49,31201.961
47777.5,31153.230
47777.51,31591.943
47777.52,32128.537
47777.53,32372.584
47777.54,32616.717
47777.55,32763.240
47777.56,32323.768
47777.57,32226.145
47777.58,31933.363
47777.59,31738.244
47777.6,31396.924
47777.61,31445.674
47777.62,31445.674
47777.63,31543.184
47777.64,31933.363
47777.65,32030.943
47777.66,32128.537
47777.67,32470.227
47777.68,32226.145
47777.69,32274.953
47777.7,32226.145
47777.71,31884.578
47777.72,31787.020
47777.73,31543.184
47777.74,31445.674
47777.75,31591.943
47777.76,31689.475
47777.77,32909.797
47777.78,34230.211
47777.79,34817.887
47777.8,34915.883
47777.81,34230.211
47777.82,33300.762
47777.83,31835.797
47777.84,30666.104
47777.85,29595.666
47777.86,29401.225
47777.87,29936.076
47777.88,30520.035
47777.89,31640.707
47777.9,32763.240
47777.91,33545.230
47777.92,34034.434
47777.93,33936.563
47777.94,33398.539
47777.95,32519.053
47777.96,31640.707
47777.97,30812.205
47777.98,29984.719
47777.99,29984.719
47778,30276.656
47778.01,31007.055
47778.02,32030.943
47778.03,32909.797
47778.04,33789.789
47778.05,33643.043
47778.06,33545.230
47778.07,32958.652
47778.08,32177.338
47778.09,31250.697
47778.1,30666.104
47778.11,30082.018
47778.12,30082.018
47778.13,30617.410
47778.14,31738.244
47778.15,32763.240
47778.16,33643.043
47778.17,34083.371
47778.18,33887.637
47778.19,33349.648
47778.2,32567.883
47778.21,31543.184
47778.22,30617.410
47778.23,29984.719
47778.24,29790.164
47778.25,30276.656
47778.26,31201.961
47778.27,32421.402
47778.28,33056.383
47778.29,33643.043
47778.3,33936.563
47778.31,33300.762
47778.32,32665.555
47778.33,32030.943
47778.34,31201.961
47778.35,30471.352
47778.36,30325.326
47778.37,30471.352
47778.38,31007.055
47778.39,31884.578
47778.4,32519.053
47778.41,33105.250
47778.42,33056.383
47778.43,32763.240
47778.44,32519.053
47778.45,31933.363
47778.46,31299.436
47778.47,30812.205
47778.48,30666.104
47778.49,30617.410
47778.5,30958.338
47778.51,31543.184
47778.52,32226.145
47778.53,32909.797
47778.54,33203.000
47778.55,32958.652
47778.56,32714.396
47778.57,32274.953
47778.58,31787.020
47778.59,31348.178
47778.6,30860.912
47778.61,30860.912
47778.62,31007.055
47778.63,31396.924
47778.64,31982.150
47778.65,32470.227
47778.66,32763.240
47778.67,32812.090
47778.68,32812.090
47778.69,32665.555
47778.7,32079.738
47778.71,31689.475
47778.72,31348.178
47778.73,31007.055
47778.74,31104.502
47778.75,30958.338
47778.76,31445.674
47778.77,32860.941
47778.78,34523.988
47778.79,35602.242
47778.8,35553.195
47778.81,34817.887
47778.82,33594.137
47778.83,31835.797
47778.84,30227.992
47778.85,29109.668
47778.86,28721.121
47778.87,29401.225
