Timestamp(ms),Current(uA)
43596.97,26346.189
43596.98,26394.572
43596.99,26684.947
43597,27169.188
43597.01,27750.740
43597.02,28381.328
43597.03,28672.568
43597.04,28963.936
43597.05,28963.936
43597.06,28624.020
43597.07,28041.707
43597.08,27314.529
43597.09,26927.023
43597.1,26491.350
43597.11,26201.059
43597.12,26491.350
43597.13,26975.449
43597.14,27459.900
43597.15,28041.707
43597.16,28526.932
43597.17,28721.121
43597.18,28721.121
43597.19,28478.395
43597.2,28041.707
43597.21,27508.365
43597.22,27314.529
43597.23,26830.184
43597.24,26539.744
43597.25,26684.947
43597.26,26684.947
43597.27,27169.188
43597.28,27508.365
43597.29,27993.203
43597.3,28332.799
43597.31,28624.020
43597.32,28624.020
43597.33,28429.859
43597.34,27944.703
43597.35,27653.779
43597.36,27217.631
43597.37,27023.879
43597.38,26927.023
43597.39,26733.355
43597.4,26975.449
43597.41,27217.631
43597.42,27847.715
43597.43,28090.213
43597.44,28041.707
43597.45,28332.799
43597.46,28284.275
43597.47,27944.703
43597.48,27702.258
43597.49,27459.900
43597.5,27120.748
43597.51,27072.313
43597.52,26975.449
43597.53,27072.313
43597.54,27023.879
43597.55,27556.834
43597.56,27799.227
43597.57,27847.715
43597.58,28090.213
43597.59,28090.213
43597.6,28138.725
43597.61,27896.207
43597.62,27653.779
43597.63,27314.529
43597.64,27362.982
43597.65,27362.982
43597.66,27266.078
43597.67,27362.982
43597.68,27702.258
43597.69,27702.258
43597.7,27993.203
43597.71,28138.725
43597.72,28187.238
43597.73,28041.707
43597.74,28624.020
43597.75,29449.830
43597.76,30033.367
43597.77,29984.719
43597.78,29449.830
43597.79,28429.859
43597.8,27508.365
43597.81,26636.543
43597.82,26346.189
43597.83,26297.809
43597.84,26346.189
43597.85,26975.449
43597.86,27362.982
43597.87,28041.707
43597.88,28672.568
43597.89,28866.799
43597.9,28624.020
43597.91,28332.799
43597.92,28138.725
43597.93,27605.305
43597.94,27120.748
43597.95,26878.602
43597.96,26830.184
43597.97,26781.768
43597.98,27023.879
43597.99,27362.982
43598,27508.365
43598.01,27993.203
43598.02,28187.238
43598.03,28526.932
43598.04,28381.328
43598.05,28429.859
43598.06,28187.238
43598.07,27799.227
43598.08,27411.439
43598.09,26927.023
43598.1,27072.313
43598.11,26975.449
43598.12,27072.313
43598.13,27217.631
43598.14,27653.779
43598.15,27944.703
43598.16,28332.799
43598.17,28138.725
43598.18,28381.328
43598.19,28090.213
43598.2,27847.715
43598.21,27750.740
43598.22,27556.834
43598.23,27362.982
43598.24,27072.313
43598.25,27169.188
43598.26,27023.879
43598.27,27314.529
43598.28,27653.779
43598.29,27508.365
43598.3,27944.703
43598.31,28187.238
43598.32,28381.328
43598.33,28090.213
43598.34,27702.258
43598.35,27605.305
43598.36,27120.748
43598.37,27120.748
43598.38,27169.188
43598.39,27120.748
43598.4,27120.748
43598.41,27508.365
43598.42,27750.740
43598.43,28041.707
43598.44,28187.238
43598.45,28235.754
43598.46,28138.725
43598.47,27750.740
43598.48,27702.258
43598.49,27217.631
43598.5,27266.078
43598.51,27023.879
43598.52,27266.078
43598.53,27314.529
43598.54,27314.529
43598.55,27750.740
43598.56,27993.203
43598.57,28090.213
43598.58,27993.203
43598.59,28041.707
43598.6,27750.740
43598.61,27556.834
43598.62,27459.900
43598.63,27120.748
43598.64,27023.879
43598.65,27362.982
43598.66,27314.529
43598.67,27605.305
43598.68,27847.715
43598.69,28041.707
43598.7,28235.754
43598.71,28138.725
43598.72,28187.238
43598.73,27944.703
43598.74,28672.568
43598.75,29595.666
43598.76,29984.719
43598.77,30082.018
43598.78,29644.285
43598.79,28818.236
43598.8,27702.258
43598.81,26733.355
43598.82,25959.248
43598.83,25524.207
43598.84,25524.207
43598.85,26201.059
43598.86,27217.631
43598.87,28429.859
43598.88,29061.086
43598.89,29498.439
43598.9,29692.908
43598.91,29158.252
43598.92,28624.020
43598.93,27750.740
43598.94,27072.313
43598.95,26346.189
43598.96,26104.324
43598.97,26201.059
43598.98,26249.432
43598.99,26927.023
43599,27702.258
43599.01,28332.799
43599.02,28915.365
43599.03,29012.510
43599.04,29109.668
43599.05,28624.020
43599.06,28041.707
43599.07,27169.188
43599.08,26781.768
43599.09,26442.959
43599.1,26491.350
43599.11,26539.744
43599.12,26975.449
43599.13,27605.305
43599.14,28187.238
43599.15,28672.568
43599.16,28769.678
43599.17,28721.121
43599.18,28429.859
43599.19,27993.203
43599.2,27605.305
43599.21,27120.748
43599.22,26636.543
43599.23,26491.350
43599.24,26491.350
43599.25,26830.184
43599.26,27411.439
43599.27,27896.207
43599.28,28138.725
43599.29,28284.275
43599.3,28429.859
43599.31,28429.859
43599.32,28235.754
43599.33,27847.715
43599.34,27314.529
43599.35,27362.982
43599.36,27120.748
43599.37,26975.449
43599.38,27169.188
43599.39,27314.529
43599.4,27653.779
43599.41,27993.203
43599.42,28138.725
43599.43,28187.238
43599.44,28138.725
43599.45,27944.703
43599.46,27847.715
43599.47,27605.305
43599.48,27605.305
43599.49,27411.439
43599.5,27120.748
43599.51,27266.078
43599.52,27169.188
43599.53,27266.078
43599.54,27556.834
43599.55,27556.834
43599.56,27702.258
43599.57,28041.707
43599.58,28041.707
43599.59,28332.799
43599.6,28138.725
43599.61,27847.715
43599.62,27653.779
43599.63,27508.365
43599.64,27411.439
43599.65,27314.529
43599.66,27217.631
43599.67,27120.748
43599.68,27362.982
43599.69,27750.740
43599.7,27799.227
43599.71,27993.203
43599.72,28138.725
43599.73,28138.725
43599.74,29012.510
43599.75,29644.285
43599.76,30179.330
43599.77,30082.018
43599.78,29547.051
43599.79,28575.475
43599.8,27459.900
43599.81,26491.350
43599.82,25669.189
43599.83,25427.570
43599.84,25572.531
43599.85,26201.059
43599.86,27120.748
43599.87,28332.799
43599.88,29255.430
43599.89,29595.666
43599.9,29644.285
43599.91,29401.225
43599.92,28866.799
43599.93,27847.715
43599.94,26975.449
43599.95,26346.189
43599.96,26104.324
43599.97,25765.861
43599.98,26055.961
43599.99,26684.947
43600,27169.188
43600.01,27896.207
43600.02,28672.568
43600.03,29109.668
43600.04,29061.086
43600.05,28963.936
43600.06,28526.932
43600.07,27847.715
43600.08,26975.449
43600.09,26539.744
43600.1,26346.189
43600.11,26346.189
43600.12,26636.543
43600.13,27023.879
43600.14,27605.305
43600.15,28332.799
43600.16,28721.121
43600.17,28963.936
43600.18,28818.236
43600.19,28381.328
43600.2,28041.707
43600.21,27362.982
43600.22,27023.879
43600.23,26733.355
43600.24,26781.768
43600.25,26684.947
43600.26,26830.184
43600.27,27314.529
43600.28,27702.258
43600.29,28041.707
43600.3,28381.328
43600.31,28624.020
43600.32,28429.859
43600.33,28235.754
43600.34,27944.703
43600.35,27556.834
43600.36,27508.365
43600.37,26975.449
43600.38,26927.023
43600.39,27169.188
43600.4,27023.879
43600.41,27508.365
43600.42,27702.258
43600.43,27993.203
43600.44,28187.238
43600.45,28332.799
43600.46,28187.238
43600.47,27944.703
43600.48,27750.740
43600.49,27508.365
43600.5,27217.631
43600.51,27169.188
43600.52,27072.313
43600.53,27169.188
43600.54,27362.982
43600.55,27750.740
43600.56,27702.258
43600.57,27944.703
43600.58,28041.707
43600.59,28090.213
43600.6,28041.707
43600.61,27847.715
43600.62,27799.227
43600.63,27702.258
43600.64,27362.982
43600.65,27314.529
43600.66,27411.439
43600.67,27362.982
43600.68,27314.529
43600.69,27556.834
43600.7,27605.305
43600.71,27847.715
43600.72,28041.707
43600.73,28041.707
43600.74,29012.510
43600.75,30130.672
43600.76,30666.104
43600.77,30325.326
43600.78,29741.535
43600.79,28769.678
43600.8,27556.834
43600.81,26491.350
43600.82,25620.857
43600.83,25282.641
43600.84,25330.947
43600.85,25862.547
43600.86,26878.602
43600.87,27944.703
43600.88,28963.936
43600.89,29644.285
43600.9,29936.076
43600.91,29741.535
43600.92,29158.252
43600.93,28526.932
43600.94,27362.982
43600.95,26588.143
43600.96,25862.547
43600.97,25524.207
43600.98,25765.861
43600.99,26152.689
43601,27120.748
43601.01,27944.703
43601.02,28818.236
43601.03,29255.430
43601.04,29449.830
43601.05,29109.668
43601.06,28721.121
43601.07,28138.725
43601.08,27217.631
43601.09,26733.355
43601.1,26201.059
43601.11,26007.604
43601.12,26394.572
43601.13,26927.023
43601.14,27556.834
43601.15,28332.799
43601.16,28818.236
43601.17,29109.668
43601.18,28866.799
43601.19,28526.932
43601.2,28381.328
43601.21,27653.779
43601.22,27072.313
43601.23,26733.355
43601.24,26539.744
43601.25,26684.947
43601.26,26684.947
43601.27,27217.631
43601.28,27750.740
43601.29,28187.238
43601.3,28526.932
43601.31,28526.932
43601.32,28332.799
43601.33,27896.207
43601.34,27799.227
43601.35,27314.529
43601.36,26733.355
43601.37,26684.947
43601.38,26878.602
43601.39,26733.355
43601.4,27266.078
43601.41,27605.305
43601.42,28041.707
43601.43,28526.932
43601.44,28429.859
43601.45,28526.932
43601.46,28284.275
43601.47,27896.207
43601.48,27556.834
43601.49,27120.748
43601.5,26927.023
43601.51,26878.602
43601.52,27169.188
43601.53,27169.188
43601.54,27411.439
43601.55,27750.740
43601.56,28041.707
43601.57,28187.238
43601.58,28332.799
43601.59,28090.213
43601.6,27944.703
43601.61,27750.740
43601.62,27605.305
43601.63,27459.900
43601.64,27169.188
43601.65,27169.188
43601.66,27314.529
43601.67,27362.982
43601.68,27508.365
43601.69,27556.834
43601.7,27993.203
43601.71,27896.207
43601.72,27993.203
43601.73,27944.703
43601.74,28721.121
43601.75,29547.051
43601.76,29838.799
43601.77,30082.018
43601.78,29449.830
43601.79,28818.236
43601.8,27896.207
43601.81,26975.449
43601.82,26346.189
43601.83,25814.203
43601.84,25765.861
43601.85,26152.689
43601.86,26878.602
43601.87,27556.834
43601.88,28284.275
43601.89,28866.799
43601.9,29255.430
43601.91,29158.252
43601.92,28769.678
43601.93,28624.020
43601.94,28138.725
43601.95,27556.834
43601.96,27120.748
43601.97,26684.947
43601.98,26588.143
43601.99,26636.543
43602,26927.023
43602.01,27556.834
43602.02,28090.213
43602.03,28284.275
43602.04,28332.799
43602.05,28284.275
43602.06,28284.275
43602.07,27944.703
43602.08,27605.305
43602.09,27266.078
43602.1,26733.355
43602.11,26975.449
43602.12,27072.313
43602.13,27362.982
43602.14,27556.834
43602.15,27847.715
43602.16,28187.238
43602.17,28284.275
43602.18,27896.207
43602.19,27944.703
43602.2,27556.834
43602.21,27459.900
43602.22,27266.078
43602.23,27169.188
43602.24,27266.078
43602.25,27362.982
43602.26,27508.365
43602.27,27702.258
43602.28,27944.703
43602.29,28235.754
43602.3,27993.203
43602.31,28090.213
43602.32,27993.203
43602.33,27702.258
43602.34,27605.305
43602.35,27314.529
43602.36,27169.188
43602.37,27362.982
43602.38,27120.748
43602.39,27459.900
43602.4,27896.207
43602.41,27896.207
43602.42,28138.725
43602.43,28187.238
43602.44,28090.213
43602.45,28041.707
43602.46,27944.703
43602.47,27314.529
43602.48,27266.078
43602.49,27266.078
43602.5,27362.982
43602.51,27217.631
43602.52,27314.529
43602.53,27314.529
43602.54,27702.258
43602.55,27847.715
43602.56,27896.207
43602.57,27944.703
43602.58,27847.715
43602.59,27799.227
43602.6,27750.740
43602.61,27556.834
43602.62,27314.529
43602.63,27314.529
43602.64,27072.313
43602.65,27266.078
43602.66,27653.779
43602.67,27702.258
43602.68,28235.754
43602.69,28187.238
43602.7,28138.725
43602.71,28041.707
43602.72,27944.703
43602.73,28041.707
43602.74,28332.799
43602.75,29109.668
43602.76,29741.535
43602.77,29838.799
43602.78,29401.225
43602.79,28963.936
43602.8,28041.707
43602.81,27169.188
43602.82,26539.744
43602.83,26055.961
43602.84,25862.547
43602.85,26201.059
43602.86,26636.543
43602.87,27508.365
43602.88,28090.213
43602.89,28575.475
43602.9,29061.086
43602.91,29304.025
43602.92,29109.668
43602.93,28429.859
43602.94,27896.207
43602.95,27362.982
43602.96,27266.078
43602.97,27072.313
43602.98,26927.023
43602.99,27217.631
43603,27314.529
43603.01,27799.227
43603.02,28090.213
43603.03,28332.799
43603.04,28235.754
43603.05,28381.328
43603.06,27993.203
43603.07,27653.779
43603.08,27411.439
43603.09,27120.748
43603.1,27120.748
43603.11,26878.602
43603.12,27072.313
43603.13,27217.631
43603.14,27750.740
43603.15,28041.707
43603.16,28429.859
43603.17,28429.859
43603.18,28381.328
43603.19,28041.707
43603.2,27944.703
43603.21,27605.305
43603.22,27169.188
43603.23,27169.188
43603.24,26927.023
43603.25,27120.748
43603.26,27314.529
43603.27,27314.529
43603.28,27653.779
43603.29,28041.707
43603.3,28041.707
43603.31,28090.213
43603.32,28187.238
43603.33,27993.203
43603.34,27556.834
43603.35,27362.982
43603.36,27120.748
43603.37,27072.313
43603.38,27217.631
43603.39,27120.748
43603.4,27266.078
43603.41,27556.834
43603.42,27750.740
43603.43,28041.707
43603.44,27944.703
43603.45,28138.725
43603.46,27993.203
43603.47,27896.207
43603.48,27653.779
43603.49,27411.439
43603.5,27411.439
43603.51,27120.748
43603.52,27362.982
43603.53,27459.900
43603.54,27459.900
43603.55,27750.740
43603.56,27847.715
43603.57,27896.207
43603.58,27944.703
43603.59,27702.258
43603.6,27896.207
43603.61,27702.258
43603.62,27605.305
43603.63,27508.365
43603.64,27556.834
43603.65,27314.529
43603.66,27314.529
43603.67,27556.834
43603.68,27508.365
43603.69,27702.258
43603.7,27653.779
43603.71,27799.227
43603.72,27847.715
43603.73,27847.715
43603.74,28575.475
43603.75,29547.051
43603.76,29984.719
43603.77,30227.992
43603.78,29838.799
43603.79,29012.510
43603.8,27993.203
43603.81,27072.313
43603.82,26249.432
43603.83,25572.531
43603.84,25524.207
43603.85,26007.604
43603.86,26684.947
43603.87,27508.365
43603.88,28478.395
43603.89,29061.086
43603.9,29498.439
43603.91,29255.430
43603.92,29012.510
43603.93,28090.213
43603.94,27556.834
43603.95,26733.355
43603.96,26152.689
43603.97,25910.896
43603.98,26152.689
43603.99,26975.449
43604,27556.834
43604.01,28721.121
43604.02,29012.510
43604.03,29498.439
43604.04,29206.838
43604.05,28672.568
43604.06,28090.213
43604.07,27217.631
43604.08,26733.355
43604.09,26442.959
43604.1,26249.432
43604.11,26442.959
43604.12,26830.184
43604.13,27362.982
43604.14,28090.213
43604.15,28478.395
43604.16,29158.252
43604.17,29109.668
43604.18,28624.020
43604.19,28429.859
43604.2,27896.207
43604.21,27362.982
43604.22,26975.449
43604.23,26684.947
43604.24,26539.744
43604.25,26878.602
43604.26,26927.023
43604.27,27605.305
43604.28,28090.213
43604.29,28235.754
43604.3,28429.859
43604.31,28381.328
43604.32,28332.799
43604.33,28041.707
43604.34,27847.715
43604.35,27314.529
43604.36,27072.313
43604.37,26830.184
43604.38,26878.602
43604.39,27023.879
43604.4,27362.982
43604.41,27750.740
43604.42,28041.707
43604.43,28284.275
43604.44,28381.328
43604.45,28429.859
43604.46,28332.799
43604.47,27896.207
43604.48,27508.365
43604.49,27169.188
43604.5,26927.023
43604.51,26733.355
43604.52,26781.768
43604.53,27072.313
43604.54,27314.529
43604.55,27944.703
43604.56,28187.238
43604.57,28332.799
43604.58,28332.799
43604.59,28429.859
43604.6,27993.203
43604.61,27847.715
43604.62,27653.779
43604.63,26975.449
43604.64,26975.449
43604.65,26927.023
43604.66,27169.188
43604.67,27459.900
43604.68,27556.834
43604.69,27799.227
43604.7,28041.707
43604.71,27944.703
43604.72,27896.207
43604.73,27993.203
43604.74,28478.395
43604.75,29401.225
43604.76,29790.164
43604.77,29838.799
43604.78,29547.051
43604.79,28915.365
43604.8,27944.703
43604.81,27072.313
43604.82,26152.689
43604.83,25959.248
43604.84,25862.547
43604.85,26152.689
43604.86,26878.602
43604.87,27653.779
43604.88,28429.859
43604.89,28915.365
43604.9,29158.252
43604.91,29304.025
43604.92,28963.936
43604.93,28235.754
43604.94,27653.779
43604.95,26927.023
43604.96,26346.189
43604.97,26201.059
43604.98,26249.432
43604.99,26684.947
43605,27169.188
43605.01,27847.715
43605.02,28575.475
43605.03,29109.668
43605.04,29304.025
43605.05,29158.252
43605.06,28721.121
43605.07,28138.725
43605.08,27459.900
43605.09,26733.355
43605.1,26152.689
43605.11,25862.547
43605.12,26104.324
43605.13,26781.768
43605.14,27314.529
43605.15,28235.754
43605.16,28721.121
43605.17,28818.236
43605.18,28963.936
43605.19,28624.020
43605.2,28332.799
43605.21,27847.715
43605.22,27266.078
43605.23,26588.143
43605.24,26346.189
43605.25,26636.543
43605.26,26636.543
43605.27,27169.188
43605.28,27702.258
43605.29,28187.238
43605.3,28769.678
43605.31,28866.799
43605.32,28575.475
43605.33,28332.799
43605.34,27750.740
43605.35,27508.365
43605.36,27023.879
43605.37,26830.184
43605.38,26733.355
43605.39,26878.602
43605.4,27217.631
43605.41,27702.258
43605.42,27993.203
43605.43,28478.395
43605.44,28672.568
43605.45,28284.275
43605.46,28332.799
43605.47,27750.740
43605.48,27702.258
43605.49,27169.188
43605.5,27072.313
43605.51,26830.184
43605.52,26684.947
43605.53,27266.078
43605.54,27459.900
43605.55,27653.779
43605.56,27993.203
43605.57,28138.725
43605.58,28041.707
43605.59,28090.213
43605.6,27944.703
43605.61,27459.900
43605.62,27314.529
43605.63,27411.439
43605.64,27411.439
43605.65,27556.834
43605.66,27556.834
43605.67,27605.305
43605.68,27750.740
43605.69,27896.207
43605.7,28041.707
43605.71,28041.707
43605.72,27896.207
43605.73,27944.703
43605.74,28478.395
43605.75,29304.025
43605.76,29984.719
43605.77,29838.799
43605.78,29401.225
43605.79,28769.678
43605.8,27799.227
43605.81,27023.879
43605.82,26249.432
43605.83,25910.896
43605.84,26104.324
43605.85,26346.189
43605.86,27023.879
43605.87,27799.227
43605.88,28672.568
43605.89,28963.936
43605.9,29206.838
43605.91,29158.252
43605.92,28381.328
43605.93,27944.703
43605.94,27169.188
43605.95,26491.350
43605.96,26152.689
43605.97,25910.896
43605.98,26346.189
43605.99,26684.947
43606,27508.365
43606.01,28235.754
43606.02,28769.678
43606.03,28866.799
43606.04,29109.668
43606.05,29061.086
43606.06,29061.086
43606.07,28235.754
43606.08,27653.779
43606.09,26975.449
43606.1,26539.744
43606.11,26249.432
43606.12,26152.689
43606.13,26539.744
43606.14,27169.188
43606.15,27847.715
43606.16,28235.754
43606.17,28672.568
43606.18,29012.510
43606.19,28721.121
43606.2,28332.799
43606.21,27944.703
43606.22,27556.834
43606.23,27169.188
43606.24,26830.184
43606.25,26588.143
43606.26,26830.184
43606.27,27072.313
43606.28,27702.258
43606.29,27896.207
43606.3,28187.238
43606.31,28429.859
43606.32,28526.932
43606.33,28526.932
43606.34,28138.725
43606.35,27702.258
43606.36,27508.365
43606.37,27120.748
43606.38,27120.748
43606.39,26975.449
43606.4,26878.602
43606.41,27362.982
43606.42,27508.365
43606.43,27847.715
43606.44,28138.725
43606.45,28138.725
43606.46,28284.275
43606.47,28138.725
43606.48,27896.207
43606.49,27653.779
43606.5,27217.631
43606.51,27266.078
43606.52,27120.748
43606.53,27120.748
43606.54,27169.188
43606.55,27508.365
43606.56,27702.258
43606.57,27944.703
43606.58,28284.275
43606.59,28381.328
43606.6,28187.238
43606.61,28138.725
43606.62,27944.703
43606.63,27605.305
43606.64,27314.529
43606.65,26733.355
43606.66,26830.184
43606.67,27411.439
43606.68,27556.834
43606.69,27653.779
43606.7,27993.203
43606.71,28526.932
43606.72,28284.275
43606.73,28187.238
43606.74,28818.236
43606.75,29692.908
43606.76,29936.076
43606.77,29790.164
43606.78,29401.225
43606.79,28332.799
43606.8,27314.529
43606.81,26491.350
43606.82,25959.248
43606.83,25814.203
43606.84,25862.547
43606.85,26491.350
43606.86,27314.529
43606.87,27896.207
43606.88,28818.236
43606.89,29061.086
43606.9,29158.252
43606.91,28963.936
43606.92,28381.328
43606.93,27750.740
43606.94,27120.748
43606.95,26781.768
43606.96,26394.572
43606.97,26491.350
43606.98,26781.768
43606.99,27120.748
43607,27508.365
43607.01,28041.707
43607.02,28332.799
43607.03,28575.475
43607.04,28575.475
43607.05,28284.275
43607.06,28090.213
43607.07,27799.227
43607.08,27799.227
43607.09,27750.740
43607.1,27314.529
43607.11,27314.529
43607.12,27266.078
43607.13,27217.631
43607.14,27459.900
43607.15,27508.365
43607.16,27702.258
43607.17,27896.207
43607.18,27993.203
43607.19,28041.707
43607.2,27993.203
43607.21,27944.703
43607.22,27944.703
43607.23,27750.740
43607.24,27556.834
43607.25,27556.834
43607.26,27653.779
43607.27,27556.834
43607.28,27702.258
43607.29,27847.715
43607.3,27653.779
43607.31,27750.740
43607.32,27944.703
43607.33,27605.305
43607.34,27702.258
43607.35,27653.779
43607.36,27605.305
43607.37,27653.779
43607.38,27556.834
43607.39,27508.365
43607.4,27508.365
43607.41,27459.900
43607.42,27459.900
43607.43,27556.834
43607.44,27411.439
43607.45,27653.779
43607.46,27605.305
43607.47,27653.779
43607.48,27653.779
43607.49,27605.305
43607.5,27653.779
43607.51,27702.258
43607.52,27702.258
43607.53,27605.305
43607.54,27508.365
43607.55,27411.439
43607.56,27556.834
43607.57,27605.305
43607.58,27653.779
43607.59,27605.305
43607.6,27702.258
43607.61,27799.227
43607.62,27847.715
43607.63,27750.740
43607.64,27750.740
43607.65,27750.740
43607.66,27508.365
43607.67,27411.439
43607.68,27653.779
43607.69,27556.834
43607.7,27605.305
43607.71,27508.365
43607.72,27508.365
43607.73,27799.227
43607.74,28478.395
43607.75,29547.051
43607.76,30471.352
43607.77,30568.721
43607.78,29984.719
43607.79,29206.838
43607.8,27993.203
43607.81,26684.947
43607.82,25959.248
43607.83,25475.887
43607.84,25475.887
43607.85,25620.857
43607.86,26733.355
43607.87,27750.740
43607.88,28575.475
43607.89,29352.623
43607.9,29790.164
43607.91,29644.285
43607.92,29304.025
43607.93,28381.328
43607.94,27702.258
43607.95,26781.768
43607.96,26055.961
43607.97,25765.861
43607.98,25572.531
43607.99,26007.604
43608,26878.602
43608.01,27750.740
43608.02,28381.328
43608.03,28915.365
43608.04,29255.430
43608.05,29206.838
43608.06,28721.121
43608.07,28429.859
43608.08,27702.258
43608.09,27217.631
43608.1,27217.631
43608.11,27072.313
43608.12,27169.188
43608.13,27362.982
43608.14,27508.365
43608.15,27702.258
43608.16,27896.207
43608.17,28041.707
43608.18,28138.725
43608.19,28090.213
43608.2,27847.715
43608.21,27508.365
43608.22,27459.900
43608.23,27362.982
43608.24,27362.982
43608.25,27556.834
43608.26,27459.900
43608.27,27605.305
43608.28,27702.258
43608.29,27799.227
43608.3,27993.203
43608.31,27896.207
43608.32,27944.703
43608.33,27702.258
43608.34,27508.365
43608.35,27411.439
43608.36,27411.439
43608.37,27217.631
43608.38,27217.631
43608.39,27459.900
43608.4,27459.900
43608.41,27702.258
43608.42,27750.740
43608.43,27847.715
43608.44,27896.207
43608.45,28090.213
43608.46,28041.707
43608.47,27944.703
43608.48,27702.258
43608.49,27605.305
43608.5,27508.365
43608.51,27314.529
43608.52,27362.982
43608.53,27362.982
43608.54,27362.982
43608.55,27653.779
43608.56,27702.258
43608.57,27896.207
43608.58,27847.715
43608.59,27799.227
43608.6,27799.227
43608.61,27750.740
43608.62,27750.740
43608.63,27508.365
43608.64,27556.834
43608.65,27508.365
43608.66,27508.365
43608.67,27556.834
43608.68,27556.834
43608.69,27944.703
43608.7,28041.707
43608.71,28041.707
43608.72,28090.213
43608.73,27896.207
43608.74,28526.932
43608.75,29449.830
43608.76,29936.076
43608.77,29741.535
43608.78,29498.439
43608.79,28478.395
43608.8,27702.258
43608.81,26830.184
43608.82,26007.604
43608.83,25959.248
43608.84,25862.547
43608.85,26152.689
43608.86,27169.188
43608.87,28138.725
43608.88,28526.932
43608.89,29109.668
43608.9,29401.225
43608.91,29304.025
43608.92,28672.568
43608.93,27896.207
43608.94,26975.449
43608.95,26394.572
43608.96,25959.248
43608.97,25959.248
43608.98,26297.809
43608.99,27072.313
43609,27944.703
43609.01,28429.859
43609.02,28963.936
43609.03,29255.430
43609.04,29158.252
43609.05,28624.020
43609.06,27993.203
43609.07,27314.529
43609.08,26830.184
43609.09,26249.432
43609.1,26201.059
43609.11,26346.189
43609.12,26975.449
43609.13,27896.207
43609.14,28526.932
43609.15,29109.668
43609.16,29061.086
43609.17,28866.799
43609.18,28672.568
43609.19,28090.213
43609.2,27605.305
43609.21,26975.449
43609.22,26442.959
43609.23,26249.432
43609.24,26346.189
43609.25,26636.543
43609.26,27169.188
43609.27,27944.703
43609.28,28526.932
43609.29,28672.568
43609.3,28721.121
43609.31,28769.678
43609.32,28381.328
43609.33,27896.207
43609.34,27314.529
43609.35,26830.184
43609.36,26539.744
43609.37,26539.744
43609.38,26733.355
43609.39,27266.078
43609.4,27605.305
43609.41,28090.213
43609.42,28235.754
43609.43,28526.932
43609.44,28575.475
43609.45,28235.754
43609.46,27944.703
43609.47,27411.439
43609.48,26975.449
43609.49,26927.023
43609.5,26927.023
43609.51,26927.023
43609.52,27362.982
43609.53,27605.305
43609.54,27993.203
43609.55,28429.859
43609.56,28526.932
43609.57,28526.932
43609.58,28090.213
43609.59,27799.227
43609.6,27314.529
43609.61,27120.748
43609.62,27072.313
43609.63,26927.023
43609.64,27072.313
43609.65,27072.313
43609.66,27459.900
43609.67,27847.715
43609.68,28187.238
43609.69,28284.275
43609.7,28187.238
43609.71,27896.207
43609.72,27411.439
43609.73,27362.982
43609.74,28187.238
43609.75,28963.936
43609.76,29595.666
43609.77,29644.285
43609.78,29741.535
43609.79,29109.668
43609.8,28138.725
43609.81,27362.982
43609.82,26539.744
43609.83,26104.324
43609.84,25910.896
43609.85,26055.961
43609.86,26636.543
43609.87,27459.900
43609.88,28332.799
43609.89,28721.121
43609.9,29061.086
43609.91,29012.510
43609.92,28818.236
43609.93,28187.238
43609.94,27556.834
43609.95,27072.313
43609.96,26442.959
43609.97,26152.689
43609.98,26152.689
43609.99,26491.350
43610,27072.313
43610.01,27702.258
43610.02,28138.725
43610.03,28624.020
43610.04,28672.568
43610.05,28915.365
43610.06,28235.754
43610.07,28138.725
43610.08,27702.258
43610.09,27120.748
43610.1,26975.449
43610.11,26636.543
43610.12,26733.355
43610.13,26733.355
43610.14,27459.900
43610.15,27750.740
43610.16,28235.754
43610.17,28866.799
43610.18,28866.799
43610.19,28672.568
43610.2,28575.475
43610.21,28138.725
43610.22,27556.834
43610.23,26975.449
43610.24,26636.543
43610.25,26588.143
43610.26,26781.768
43610.27,27217.631
43610.28,27508.365
43610.29,28138.725
43610.3,28284.275
43610.31,28429.859
43610.32,28429.859
43610.33,28429.859
43610.34,28090.213
43610.35,27847.715
43610.36,27459.900
43610.37,26830.184
43610.38,26684.947
43610.39,26733.355
43610.4,26733.355
43610.41,27120.748
43610.42,27508.365
43610.43,28090.213
43610.44,28187.238
43610.45,28332.799
43610.46,28526.932
43610.47,28381.328
43610.48,28090.213
43610.49,27896.207
43610.5,27459.900
43610.51,27169.188
43610.52,26927.023
43610.53,26878.602
43610.54,27120.748
43610.55,27362.982
43610.56,27750.740
43610.57,27799.227
43610.58,27944.703
43610.59,27896.207
43610.6,27847.715
43610.61,27896.207
43610.62,27944.703
43610.63,27702.258
43610.64,27508.365
43610.65,27072.313
43610.66,27411.439
43610.67,27266.078
43610.68,27314.529
43610.69,27556.834
43610.7,27556.834
43610.71,27702.258
43610.72,27847.715
43610.73,28041.707
43610.74,28769.678
43610.75,29595.666
43610.76,30130.672
43610.77,30227.992
43610.78,29644.285
43610.79,28915.365
43610.8,27896.207
43610.81,26927.023
43610.82,26152.689
43610.83,25572.531
43610.84,25572.531
43610.85,25959.248
43610.86,26781.768
43610.87,27556.834
43610.88,28429.859
43610.89,29109.668
43610.9,29498.439
43610.91,29449.830
43610.92,28963.936
43610.93,28429.859
43610.94,27556.834
43610.95,26975.449
43610.96,26249.432
43610.97,26104.324
